"1","vertical",0.846770113003879,462
"2","encounter",0.937791645583853,462
"3","prestige",0.808268210865613,462
"4","conformist",0.0469069170367873,462
"1","vertical",0.738332590777456,268
"2","encounter",0.808643350412119,268
"3","prestige",0.722766763198931,268
"4","conformist",0.0295722878146581,268
"1","vertical",0.82855118907067,385
"2","encounter",0.830696576151122,385
"3","prestige",0.836970821386406,385
"4","conformist",0.0308584921571934,385
"1","vertical",0.362165292938294,335
"2","encounter",0.894862998440633,335
"3","prestige",0.734666963689018,335
"4","conformist",0.0353397193138782,335
"1","vertical",0.189835490983097,133
"2","encounter",0.885069817400644,133
"3","prestige",0.790095539600882,133
"4","conformist",0.115891231838996,133
"1","vertical",0.76582257392753,490
"2","encounter",0.88036651395252,490
"3","prestige",0.861241149521033,490
"4","conformist",0.0403248646397335,490
"1","vertical",0.830016232255663,311
"2","encounter",0.849660363313034,311
"3","prestige",0.664674682850674,311
"4","conformist",0.0380889362186082,311
"1","vertical",0.812071389940508,215
"2","encounter",0.707885343428881,215
"3","prestige",0.818128718226068,215
"4","conformist",0.036733369388859,215
"1","vertical",0.779362245932898,314
"2","encounter",0.832508418191407,314
"3","prestige",0.793642744127551,314
"4","conformist",0.0377702949409713,314
"1","vertical",0.880075792627845,369
"2","encounter",0.878592254757236,369
"3","prestige",0.774964931221128,369
"4","conformist",0.0374703476032051,369
"1","vertical",0.717332177561699,399
"2","encounter",0.822733525543181,399
"3","prestige",0.773361976369495,399
"4","conformist",0.0687055985829235,399
"1","vertical",0.748231872562628,123
"2","encounter",0.650803093396788,123
"3","prestige",0.651199682728535,123
"4","conformist",0.0634542930795161,123
"1","vertical",0.838080665005531,311
"2","encounter",0.893001519835403,311
"3","prestige",0.758656341435676,311
"4","conformist",0.0630266436451237,311
"1","vertical",0.808697595385569,487
"2","encounter",0.9381748879491,487
"3","prestige",0.777344425283237,487
"4","conformist",0.0604632139950836,487
"1","vertical",0.8338378170028,297
"2","encounter",0.937704769354601,297
"3","prestige",0.612545205137798,297
"4","conformist",0.0464805178609892,297
"1","vertical",0.748476516052319,232
"2","encounter",0.779020511296076,232
"3","prestige",0.810493460166469,232
"4","conformist",0.0591557669441141,232
"1","vertical",0.490546875,160
"2","encounter",0.718515625,160
"3","prestige",0.78828125,160
"4","conformist",0.0732031249999999,160
"1","vertical",0.633512844958644,197
"2","encounter",0.839135252132237,197
"3","prestige",0.802030456852792,197
"4","conformist",0.0596768790744415,197
"1","vertical",0.55126953125,64
"2","encounter",0.83642578125,64
"3","prestige",0.82421875,64
"4","conformist",0.03076171875,64
"1","vertical",0.707857142857143,140
"2","encounter",0.676530612244898,140
"3","prestige",0.784897959183674,140
"4","conformist",0.122857142857143,140
"1","vertical",0.826316060707568,394
"2","encounter",0.925738875003221,394
"3","prestige",0.822554046741735,394
"4","conformist",0.0401066762864283,394
"1","vertical",0.752450073964497,208
"2","encounter",0.673539201183432,208
"3","prestige",0.745562130177515,208
"4","conformist",0.0566290680473372,208
"1","vertical",0.708465172991922,405
"2","encounter",0.892790733119951,405
"3","prestige",0.85266270385612,405
"4","conformist",0.0341777168114616,405
"1","vertical",0.80615358212086,458
"2","encounter",0.936042409565035,458
"3","prestige",0.809824374058466,458
"4","conformist",0.04310558532446,458
"1","vertical",0,70
"2","encounter",0.107755102040816,70
"3","prestige",0.630204081632653,70
"4","conformist",0.4,70
"1","vertical",0.684928873510188,102
"2","encounter",0.827566320645905,102
"3","prestige",0.786236063052672,102
"4","conformist",0.272395232602845,102
"1","vertical",0.824038363432303,495
"2","encounter",0.89794918885828,495
"3","prestige",0.786801346801347,495
"4","conformist",0.0477910417304357,495
"1","vertical",0.769511111111111,450
"2","encounter",0.915832098765432,450
"3","prestige",0.681846913580247,450
"4","conformist",0.0696000000000001,450
"1","vertical",0.750879552027114,466
"2","encounter",0.937860340032051,466
"3","prestige",0.819318830702352,466
"4","conformist",0.0213118679658862,466
"1","vertical",0.137450461560566,289
"2","encounter",0.887225967122041,289
"3","prestige",0.736533326947714,289
"4","conformist",0.0409956777337436,289
"1","vertical",0.759482023215022,323
"2","encounter",0.881308169348887,323
"3","prestige",0.849044848508085,323
"4","conformist",0.0487879688293763,323
"1","vertical",0.142011834319526,78
"2","encounter",0.790269559500329,78
"3","prestige",0.649243918474688,78
"4","conformist",0.121301775147929,78
"1","vertical",0.541,200
"2","encounter",0.9031,200
"3","prestige",0.8152,200
"4","conformist",0.0971000000000001,200
"1","vertical",0.664717677704691,462
"2","encounter",0.880062217724555,462
"3","prestige",0.802008957853114,462
"4","conformist",0.0384831618597851,462
"1","vertical",0.720085159916775,249
"2","encounter",0.919791616264254,249
"3","prestige",0.848050837889711,249
"4","conformist",0.086030870469831,249
"1","vertical",0.774183489371812,367
"2","encounter",0.892871726718589,367
"3","prestige",0.85500671918271,367
"4","conformist",0.0429730712975818,367
"1","vertical",0.0918558829048601,146
"2","encounter",0.7587727528617,146
"3","prestige",0.622255582660912,146
"4","conformist",0.105835991743291,146
"1","vertical",0.744188169147781,331
"2","encounter",0.924854647182848,331
"3","prestige",0.871185914695923,331
"4","conformist",0.0476446910853315,331
"1","vertical",0.725008394127163,181
"2","encounter",0.806935075241903,181
"3","prestige",0.815237630108971,181
"4","conformist",0.0327828820854064,181
"1","vertical",0.857764951428792,394
"2","encounter",0.883596588420212,394
"3","prestige",0.799711407147827,394
"4","conformist",0.0549485943982067,394
"1","vertical",0.861435950413223,440
"2","encounter",0.913688016528926,440
"3","prestige",0.872138429752066,440
"4","conformist",0.0492252066115703,440
"1","vertical",0.843440465258647,495
"2","encounter",0.816430976430977,495
"3","prestige",0.85295786144271,495
"4","conformist",0.0399061320273442,495
"1","vertical",0.749414672216441,248
"2","encounter",0.875065036420395,248
"3","prestige",0.79559053069719,248
"4","conformist",0.0553134755463059,248
"1","vertical",0.576702097098535,118
"2","encounter",0.81614478598104,118
"3","prestige",0.526429187015226,118
"4","conformist",0.0334673944268887,118
"1","vertical",0.2602,100
"2","encounter",0.7574,100
"3","prestige",0.5182,100
"4","conformist",0.205,100
"1","vertical",0.393004115226338,54
"2","encounter",0.277777777777778,54
"3","prestige",0.380658436213992,54
"4","conformist",0.718106995884774,54
"1","vertical",0.747571439614522,394
"2","encounter",0.926254219382102,394
"3","prestige",0.798100955963823,394
"4","conformist",0.0401195598959003,394
"1","vertical",0.677876297577855,272
"2","encounter",0.92747080449827,272
"3","prestige",0.726454368512111,272
"4","conformist",0.0577692474048443,272
"1","vertical",0.835198875468555,392
"2","encounter",0.887898271553519,392
"3","prestige",0.717201166180758,392
"4","conformist",0.0303128904623073,392
"1","vertical",0,57
"2","encounter",0.661742074484457,57
"3","prestige",0.658048630347799,57
"4","conformist",0,57
"1","vertical",0.47427795382526,235
"2","encounter",0.913933906745134,235
"3","prestige",0.713626075147125,235
"4","conformist",0.0584880036215484,235
"1","vertical",0.536217157787777,83
"2","encounter",0.809986935694586,83
"3","prestige",0.805632167223109,83
"4","conformist",0.159965161852228,83
"1","vertical",0.804852071005917,260
"2","encounter",0.718313609467456,260
"3","prestige",0.819970414201183,260
"4","conformist",0.0152958579881656,260
"1","vertical",0.465535613797728,289
"2","encounter",0.925539684630213,289
"3","prestige",0.839621173118138,289
"4","conformist",0.0342189389494858,289
"1","vertical",0.627751626315724,283
"2","encounter",0.863614229170048,283
"3","prestige",0.738753137134937,283
"4","conformist",0.0487207981121003,283
"1","vertical",0.545343697607072,81
"2","encounter",0.705075445816187,81
"3","prestige",0.679164761469288,81
"4","conformist",0.0484682213077275,81
"1","vertical",0.663875094688999,218
"2","encounter",0.826024745391802,218
"3","prestige",0.79273630165811,218
"4","conformist",0.0451140476390876,218
"1","vertical",0.832024592159727,444
"2","encounter",0.786715769823878,444
"3","prestige",0.860532830127425,444
"4","conformist",0.0619267916565215,444
"1","vertical",0.551996552714737,118
"2","encounter",0.856794024705544,118
"3","prestige",0.463085320310256,118
"4","conformist",0.0333237575409364,118
"1","vertical",0.546272183641975,288
"2","encounter",0.909577546296296,288
"3","prestige",0.849078896604938,288
"4","conformist",0.0745563271604938,288
"1","vertical",0.698592732619198,69
"2","encounter",0.670447385003151,69
"3","prestige",0.773366939718547,69
"4","conformist",0.572148708254568,69
"1","vertical",0.804644970414201,260
"2","encounter",0.896538461538462,260
"3","prestige",0.676390532544379,260
"4","conformist",0.0453550295857988,260
"1","vertical",0.761302044524288,313
"2","encounter",0.824240320917841,313
"3","prestige",0.859210566607804,313
"4","conformist",0.031622247853913,313
"1","vertical",0.431911111111111,150
"2","encounter",0.616088888888889,150
"3","prestige",0.778755555555556,150
"4","conformist",0.0263999999999999,150
